ncm, scnp
53039090,13001
53050010,01916
53050090,02801
53061000,13001
53062000,13001
53071010,13001
53071090,13001
53072010,13001
53072090,13001
53081000,13001
53082000,13001
53089000,13001
53091100,13002
53091900,13002
53092100,13002
53092900,13002
53101010,13002
53101090,13002
53109000,13002
53110000,13002
54011011,13001
54011012,13001
54011090,13001
54012011,13001
54012012,13001
54012090,13001
54021100,20914
54021910,20914
54021990,20914
54022000,20914
54023111,20914
54023119,20914
54023190,20914
54023211,20914
54023219,20914
54023290,20914
54023300,20914
54023310,20914
54023320,20914
54023390,20914
54023400,20914
54023900,20914
54024400,20914
54024510,20914
54024520,20914
54024590,20914
54024600,20914
54024700,20914
54024710,20914
54024720,20914
54024790,20914
54024800,20914
54024910,20914
54024990,20914
54025110,20914
54025190,20914
54025200,20914
54025900,20914
54026110,13001
54026190,13001
54026200,13001
54026900,13001
54031000,20914
54033100,20914
54033200,20914
54033300,20914
54033900,20914
54034100,13001
54034200,13001
54034900,13001
54041100,20914
54041200,20914
54041911,20914
54041919,20914
54041990,20914
54049000,20914
54050000,20914
54060010,13001
54060020,13001
54071011,13002
54071019,13002
54071021,13002
54071029,13002
54072000,13002
54073000,13003
54074100,13002
54074200,13002
54074300,13002
54074400,13002
54075100,13002
54075210,13002
54075220,13002
54075300,13002
54075400,13002
54076100,13002
54076900,13002
54077100,13002
54077200,13002
54077300,13002
54077400,13002
54078100,13002
54078200,13002
54078300,13002
54078400,13002
54079100,13002
54079200,13002
54079300,13002
54079400,13002
54081000,13002
54082100,13002
54082200,13002
54082300,13002
54082400,13002
54083100,13002
54083200,13002
54083300,13002
54083400,13002
55011000,20914
55012000,20914
55013000,20914
55014000,20914
55019000,20914
55020010,20914
55020020,20914
55020090,20914
55031100,20914
55031910,20914
55031990,20914
55032010,20914
55032090,20914
55033000,20914
55034000,20914
55039010,20914
55039020,20914
55039090,20914
55041000,20914
55049010,20914
55049090,20914
55051000,20914
55052000,20914
55061000,13001
55062000,13001
55063000,13001
55069000,13001
55070000,13001
55081000,13001
55082000,13001
55091100,13001
55091210,13001
55091290,13001
55092100,13001
55092200,13001
55093100,13001
55093200,13001
55094100,13001
55094200,13001
55095100,13001
55095200,13001
55095300,13001
55095900,13001
55096100,13001
55096200,13001
55096900,13001
55099100,13001
55099200,13001
55099900,13001
55101100,13001
55101111,13001
55101112,13001
55101113,13001
55101119,13001
55101190,13001
55101200,13001
55101211,13001
55102000,13001
55102011,13001
55102090,13001
55103000,13001
55103011,13001
55109000,13001
55109011,13001
55109012,13001
55109090,13001
55111000,13001
55112000,13001
55113000,13001
55121100,13002
55121900,13002
55122100,13002
55122900,13002
55129110,13002
55129190,13002
55129910,13002
55129990,13002
55131100,13002
55131200,13002
55131300,13002
55131900,13002
55132100,13002
55132310,13002
55132390,13002
55132900,13002
55133100,13002
55133911,13002
55133919,13002
55133990,13002
55134100,13002
55134911,13002
55134919,13002
55134990,13002
55141100,13002
55141200,13002
55141910,13002
55141990,13002
55142100,13002
55142200,13002
55142300,13002
55142900,13002
55143011,13002
55143012,13002
55143019,13002
55143090,13002
55144100,13002
55144200,13002
55144300,13002
55144900,13002
55151100,13002
55151200,13002
55151300,13002
55151900,13002
55152100,13002
55152200,13002
55152900,13002
55159100,13002
55159910,13002
55159990,13002
55161100,13002
55161200,13002
55161300,13002
55161400,13002
55162100,13002
55162200,13002
55162300,13002
55162400,13002
55163100,13002
55163200,13002
55163300,13002
55163400,13002
55164100,13002
55164200,13002
55164300,13002
55164400,13002
55169100,13002
55169200,13002
55169300,13002
55169400,13002
56011000,13003
56012110,13003
56012190,13003
56012211,13003
56012219,13003
56012291,13003
56012299,13003
56012900,13003
56013010,13003
56013090,13003
56021000,13003
56022100,13003
56022900,13003
56029000,13003
56031110,13003
56031120,13003
56031130,13003
56031140,13003
56031190,13003
56031210,13003
56031220,13003
56031230,13003
56031240,13003
56031250,13003
56031290,13003
56031310,13003
56031320,13003
56031330,13003
56031340,13003
56031350,13003
56031390,13003
56031410,13003
56031420,13003
56031430,13003
56031440,13003
56031490,13003
56039100,13003
56039110,13003
56039120,13003
56039130,13003
56039190,13003
56039210,13003
56039220,13003
56039230,13003
56039240,13003
56039290,13003
56039310,13003
56039320,13003
56039330,13003
56039340,13003
56039390,13003
56039400,13003
56039410,13003
56039420,13003
56039430,13003
56039490,13003
56041000,13003
56049010,13003
56049021,13003
56049022,13003
56049090,13003
56050010,13003
56050020,13003
56050090,13003
56060000,13003
56072100,13003
56072900,13003
56074100,13003
56074900,13003
56075011,13003
56075019,13003
56075090,13003
56079010,13003
56079020,13003
56079090,13003
56081100,13003
56081900,13003
56089000,13003
56090010,13003
56090090,13003
57011011,13003
57011012,13003
57011020,13003
57019000,13003
57021000,13003
57022000,13003
57023100,13003
57023200,13003
57023900,13003
57024100,13003
57024200,13003
57024900,13003
57025010,13003
57025020,13003
57025090,13003
57029100,13003
57029200,13003
57029900,13003
57031000,13003
57032000,13003
57033000,13003
57039000,13003
57041000,13003
57049000,13003
57050000,13003
58011000,13002
58012100,13002
58012200,13002
58012300,13002
58012400,13002
58012500,13002
58012600,13002
58012700,13002
58013100,13002
58013200,13002
58013300,13002
58013400,13002
58013500,13002
58013600,13002
58013700,13002
58019000,13002
58021100,13002
58021900,13002
58022000,13002
58023000,13002
58030010,13002
58030090,13002
58041010,13003
58041090,13003
58042100,13003
58042910,13003
58042990,13003
58043010,13003
58043090,13003
58050010,13003
58050020,13003
58050090,13003
58061000,13003
58062000,13003
58063100,13003
58063200,13003
58063900,13003
58064000,13003
58071000,13003
58079000,13003
58081000,13003
58089000,13003
58090000,13003
58101000,13003
58109100,13003
58109200,13003
58109900,13003
58110000,13003
59011000,13003
59019000,31802
59021010,13003
59021090,13003
59022000,13003
59029000,13003
59031000,13003
59032000,13003
59039000,13003
59041000,22002
59049000,22002
59050000,17002
59061000,22001
59069100,22001
59069900,22001
59070000,13003
59080000,13003
59090000,13003
59100000,13003
59111000,13003
59112010,13003
59112090,13003
59113100,13003
59113200,13003
59114000,13003
59119000,13003
60011010,13002
60011020,13002
60011090,13002
60012100,13002
60012200,13002
60012900,13002
60019100,13002
60019200,13002
60019900,13002
60024010,13002
60024020,13002
60024090,13002
60024900,13002
60029010,13002
60029020,13002
60029090,13002
60029900,13002
60031000,13002
60032000,13002
60033000,13002
60034000,13002
60039000,13002
60041010,13002
60041011,13002
60041012,13002
60041013,13002
60041014,13002
60041020,13002
60041031,13002
60041032,13002
60041033,13002
60041034,13002
60041041,13002
60041042,13002
60041043,13002
60041044,13002
60041091,13002
60041092,13002
60041093,13002
60041094,13002
60049010,13002
60049030,13002
60049040,13002
60049090,13002
60052100,13002
60052200,13002
60052300,13002
60052400,13002
60053100,13002
60053200,13002
60053300,13002
60053400,13002
60054100,13002
60054200,13002
60054300,13002
60054400,13002
60059010,13002
60059090,13002
60061000,13002
60062100,13002
60062200,13002
60062300,13002
60062400,13002
60063100,13002
60063110,13002
60063120,13002
60063190,13002
60063200,13002
60063210,13002
60063220,13002
60063230,13002
60063290,13002
60063300,13002
60063310,13002
60063320,13002
60063390,13002
60063400,13002
60063410,13002
60063420,13002
60063490,13002
60064100,13002
60064200,13002
60064300,13002
60064400,13002
60069000,13002
61012000,14001
61013000,14001
61019010,14001
61019090,14001
61021000,14001
61022000,14001
61023000,14001
61029000,14001
61031010,14001
61031020,14001
61031090,14001
61032200,14001
61032300,14001
61032910,14001
61032990,14001
61033100,14001
61033200,14001
61033300,14001
61033900,14001
61034100,14001
61034200,14001
61034300,14001
61034900,14001
61041300,14001
61041910,14001
61041920,14001
61041990,14001
61042200,14001
61042300,14001
61042910,14001
61042990,14001
61043100,14001
61043200,14001
61043300,14001
61043900,14001
61044100,14001
61044200,14001
61044300,14001
61044400,14001
61044900,14001
61045100,14001
61045200,14001
61045300,14001
61045900,14001
61046100,14001
61046200,14001
61046300,14001
61046900,14001
61051000,14001
61052000,14001
61059000,14001
61061000,14001
61062000,14001
61069000,14001
61071100,14001
61071200,14001
61071900,14001
61072100,14001
61072200,14001
61072900,14001
61079100,14001
61079910,14001
61079990,14001
61081100,14001
61081900,14001
61082100,14001
61082200,14001
61082900,14001
61083100,14001
61083200,14001
61083900,14001
61089100,14001
61089200,14001
61089900,14001
61091000,14001
61099000,14001
61101100,14001
61101200,14001
61101900,14001
61102000,14001
61103000,14001
61109000,14001
61112000,14001
61113000,14001
61119010,14001
61119090,14001
61121100,14001
61121200,14001
61121900,14001
61122000,14001
61123100,14001
61123900,14001
61124100,14001
61124900,14001
61130000,14001
61142000,14001
61143000,14001
61149010,14001
61149090,14001
61151011,14001
61151012,14001
61151013,14001
61151014,14001
61151019,14001
61151021,14001
61151022,14001
61151029,14001
61151091,14001
61151092,14001
61151093,14001
61151099,14001
61152100,14001
61152200,14001
61152910,14001
61152920,14001
61152990,14001
61153010,14001
61153020,14001
61153090,14001
61159400,14001
61159500,14001
61159600,14001
61159900,14001
61161000,31802
61169100,14001
61169200,14001
61169300,14001
61169900,14001
61171000,14001
61178010,14001
61178090,14001
61179000,14001
62011100,14001
62011200,14001
62011300,14001
62011900,14001
62019100,14001
62019200,14001
62019300,14001
62019900,14001
62021100,14001
62021200,14001
62021300,14001
62021900,14001
62029100,14001
62029200,14001
62029300,14001
62029900,14001
62031100,14001
62031200,14001
62031900,14001
62032200,14001
62032300,14001
62032910,14001
62032990,14001
62033100,14001
62033200,14001
62033300,14001
62033900,14001
62034100,14001
62034200,14001
62034300,14001
62034900,14001
62041100,14001
62041200,14001
62041300,14001
62041900,14001
62042100,14001
62042200,14001
62042300,14001
62042900,14001
62043100,14001
62043200,14001
62043300,14001
62043900,14001
62044100,14001
62044200,14001
62044300,14001
62044400,14001
62044900,14001
62045100,14001
62045200,14001
62045300,14001
62045900,14001
62046100,14001
62046200,14001
62046300,14001
62046900,14001
62052000,14001
62053000,14001
62059010,14001
62059090,14001
62061000,14001
62062000,14001
62063000,14001
62064000,14001
62069000,14001
62071100,14001
62071900,14001
62072100,14001
62072200,14001
62072900,14001
62079100,14001
62079910,14001
62079990,14001
62081100,14001
62081900,14001
62082100,14001
62082200,14001
62082900,14001
62089100,14001
62089200,14001
62089900,14001
62092000,14001
62093000,14001
62099010,14001
62099090,14001
62101000,14001
62102000,14001
62103000,14001
62104000,14001
62105000,14001
62111100,14001
62111200,14001
62112000,14001
62113200,14001
62113300,14001
62113910,14001
62113990,14001
62114100,14001
62114200,14001
62114300,14001
62114900,14001
62121000,14001
62122000,14001
62123000,14001
62129000,14001
62132000,14001
62139010,14001
62139090,14001
62141000,14001
62142000,14001
62143000,14001
62144000,14001
62149010,14001
62149090,14001
62151000,14001
62152000,14001
62159000,14001
62160000,14001
62171000,14001
62179000,14001
63011000,27002
63012000,13003
63013000,13003
63014000,13003
63019000,13003
63021000,13003
63022100,13003
63022200,13003
63022900,13003
63023100,13003
63023200,13003
63023900,13003
63024000,13003
63025100,13003
63025300,13003
63025910,13003
63025990,13003
63026000,13003
63029100,13003
63029300,13003
63029910,13003
63029990,13003
63031200,13003
63031910,13003
63031990,13003
63039100,13003
63039200,13003
63039900,13003
63041100,13003
63041910,13003
63041990,13003
63049100,13003
63049200,13003
63049300,13003
63049900,13003
63051000,13002
63052000,13002
63053200,13003
63053310,13002
63053390,13002
63053900,13002
63059000,13002
63061200,13003
63061910,13003
63061990,13003
63062200,13003
63062910,13003
63062990,13003
63063010,13003
63063090,13003
63064010,13003
63064090,13003
63069000,13003
63069100,13003
63069900,13003
63071000,13003
63072000,31802
63079010,13003
63079020,13003
63079090,13003
63080000,13003
63090010,14001
63090090,13003
63101000,13003
63109000,13003
64011000,15001
64019200,15001
64019910,15001
64019990,15001
64021200,15001
64021900,15001
64022000,15001
64029110,15001
64029190,15001
64029910,15001
64029990,15001
64031200,15001
64031900,15001
64032000,15001
64034000,15001
64035100,15001
64035110,15001
64035190,15001
64035900,15001
64035910,15001
64035990,15001
64039110,15001
64039190,15001
64039900,15001
64039910,15001
64039990,15001
64041100,15001
64041900,15001
64042000,15001
64051010,15001
64051020,15001
64051090,15001
64052000,15001
64059000,15001
64061000,15001
64062000,15001
64069010,15001
64069020,15001
64069090,15001
64069100,15001
64069910,15001
64069920,15001
64069990,15001
65010000,14001
65020010,14001
65020090,14001
65040010,14001
65040090,14001
65050011,14001
65050012,14001
65050019,14001
65050021,14001
65050022,14001
65050029,14001
65050031,14001
65050032,14001
65050039,14001
65050090,14001
65051000,14001
65059000,14001
65059011,14001
65059012,14001
65059019,14001
65059021,14001
65059022,14001
65059029,14001
65059031,14001
65059032,14001
65059039,14001
65059090,14001
65061000,31802
65069100,31802
65069900,14001
65070000,14001
66011000,31802
66019110,31802
66019190,31802
66019900,31802
66020000,31802
66032000,31802
66039000,31802
67010000,31802
67021000,31802
67029000,31802
67030000,31802
67041100,31802
67041900,31802
67042000,31802
67049000,31802
68010000,23003
68021000,23003
68022100,23003
68022300,23003
68022900,23003
68029100,23003
68029200,23003
68029310,23003
68029390,23003
68029910,23003
68029990,23003
68030000,23003
68041000,23003
68042111,23003
68042119,23003
68042190,23003
68042211,23003
68042219,23003
68042290,23003
68042300,23003
68043000,23003
68051000,23003
68052000,23003
68053010,23003
68053020,23003
68053090,23003
68061000,23003
68062000,23003
68069010,23003
68069090,23003
68071000,23003
68079000,23003
68080000,23002
68091100,23002
68091900,23002
68099000,23002
68101100,23002
68101900,23002
68109100,23002
68109900,23002
68114000,23002
68118100,23002
68118200,23002
68118300,23002
68118900,23002
68128000,23003
68129030,23003
68129100,31802
68129200,23003
68129300,23003
68129910,23003
68129920,23003
68129930,23003
68129990,23003
68131090,23003
68132000,23003
68138110,23003
68138190,23003
68138910,23003
68138990,23003
68139090,23003
68141000,23003
68149000,23003
68151010,23003
68151020,23003
68151090,23003
68152000,23003
68159110,23003
68159190,23003
68159911,23003
68159912,23003
68159913,23003
68159914,23003
68159919,23003
68159990,23003
69010000,23003
69021011,23003
69021018,23003
69021019,23003
69021090,23003
69022010,23003
69022091,23003
69022092,23003
69022093,23003
69022099,23003
69029010,23003
69029020,23003
69029030,23003
69029040,23003
69029090,23003
69031011,23003
69031012,23003
69031019,23003
69031020,23003
69031030,23003
69031040,23003
69031090,23003
69032010,23003
69032020,23003
69032030,23003
69032090,23003
69039011,23003
69039012,23003
69039019,23003
69039091,23003
69039092,23003
69039099,23003
69041000,23003
69049000,23003
69051000,23003
69059000,23003
69060000,23003
69071000,23003
69079000,23003
69081000,23003
69089000,23003
69091100,23003
69091210,23003
69091220,23003
69091230,23003
69091290,23003
69091910,23003
69091920,23003
69091930,23003
69091990,23003
69099000,23003
69101000,23003
69109000,23003
69111010,23003
69111090,23003
69119000,23003
69120000,23003
69131000,23003
69139000,23003
69141000,23003
69149000,23003
70010000,23003
70021000,23003
70022000,23003
70023100,23003
70023200,23003
70023900,23003
70031200,23003
70031900,23003
70032000,23003
70033000,23003
70042000,23003
70049000,23003
70051000,23003
70052100,23003
70052900,23003
70053000,23003
70060000,23003
70071100,23003
70071900,23003
70072100,23003
70072900,23003
70080000,23003
70091000,23003
70099100,23003
70099200,23003
70101000,23003
70102000,23003
70109011,23003
70109012,23003
70109021,23003
70109022,23003
70109090,23003
70111010,23003
70111021,23003
70111029,23003
70111090,23003
70112000,23003
70119000,23003
70131000,23003
70132200,23003
70132800,23003
70133300,23003
70133700,23003
70134100,23003
70134210,23003
70134290,23003
70134900,23003
70139110,23003
70139190,23003
70139900,23003
70140000,23003
70151010,23003
70151091,23003
70151092,23003
70159010,23003
70159020,23003
70159030,23003
70159090,23003
70161000,23003
70169000,23003
70171000,23003
70172000,23003
70179000,23003
70181010,23003
70181020,23003
70181090,23003
70182000,23003
70189000,23003
70191100,23003
70191210,23003
70191290,23003
70191900,23003
70193100,23003
70193200,23003
70193900,23003
70194000,13002
70195100,13002
70195210,13002
70195290,13002
70195900,13002
70199000,23003
70199010,23003
70199090,23003
70200010,23003
70200090,23003
71011000,02802
71012100,02802
71012200,31802
71021000,05802
71022100,05802
71022900,31802
71023100,05802
71023900,31802
71031000,05802
71039100,31802
71039900,31802
71041000,20911
71042010,20911
71042090,20911
71049000,31802
71051000,31802
71059000,31802
71061000,24921
71069100,24921
71069210,24921
71069220,24921
71069290,24921
71070000,24921
71081100,24921
71081210,24921
71081290,24921
71081310,24921
71081390,24921
71082000,24921
71090000,24921
71101100,24921
71101910,24921
71101990,24921
71102100,24921
71102900,24921
71103100,24921
71103900,24921
71104100,24921
71104900,24921
71110000,24921
71123010,24921
71123020,24921
71123090,24921
71129100,24921
71129200,24921
71129900,24921
71131100,31802
71131900,31802
71132000,31802
71141100,31802
71141900,31802
71142000,31802
71151000,24921
71159000,31802
71161000,31802
71162010,31802
71162020,31802
71162090,31802
71171100,31802
71171900,31802
71179000,31802
71181010,31802
71181090,31802
71189000,31802
72011000,24911
72012000,24911
72015000,24911
72021100,24911
72021900,24911
72022100,24911
72022900,24911
72023000,24911
72024100,24911
72024900,24911
72025000,24911
72026000,24911
72027000,24911
72028000,24911
72029100,24911
72029200,24911
72029300,24911
72029910,24911
72029990,24911
72031000,24911
72039000,24911
72041000,24912
72042100,24912
72042900,24912
72043000,24912
72044100,25001
72044900,24912
72045000,24912
72051000,24912
72052100,24912
72052910,24912
72052920,24912
72052990,24912
72061000,24912
72069000,24912
72071110,24912
72071190,24912
72071200,24912
72071900,24912
72072000,24912
72081000,24912
72082500,24912
72082610,24912
72082690,24912
72082710,24912
72082790,24912
72083610,24912
72083690,24912
72083700,24912
72083810,24912
72083890,24912
72083910,24912
72083990,24912
72084000,24912
72085100,24912
72085200,24912
72085300,24912
72085400,24912
72089000,24912
72091500,24912
72091600,24912
72091700,24912
72091800,24912
72092500,24912
72092600,24912
72092700,24912
72092800,24912
72099000,24912
72101100,24912
72101200,24912
72102000,24912
72103010,24912
72103090,24912
72104110,24912
72104190,24912
72104910,24912
72104990,24912
72105000,24912
72106100,24912
72106911,24912
72106919,24912
72106990,24912
72107010,24912
72107020,24912
72109000,24912
72111300,25001
72111400,25001
72111900,25001
72112300,25001
72112910,25001
72112920,25001
72119010,25001
72119090,25001
72121000,25001
72122010,25001
72122090,25001
72123000,25001
72124010,25001
72124021,25001
72124029,25001
72125010,25001
72125090,25001
72126000,25001
72131000,24912
72132000,24912
72139110,24912
72139190,24912
72139910,24912
72139990,24912
72141010,24912
72141090,24912
72142000,24912
72143000,24912
72149100,24912
72149910,24912
72149990,24912
72151000,24912
72155000,24912
72159010,24912
72159090,24912
72161000,24912
72162100,24912
72162200,24912
72163100,24912
72163200,24912
72163300,24912
72164010,24912
72164090,24912
72165000,24912
72166110,24912
72166190,24912
72166910,24912
72166990,24912
72169100,24912
72169900,24912
72171011,24912
72171019,24912
72171090,24912
72172010,24912
72172090,24912
72173010,24912
72173090,24912
72179000,24912
72181000,24912
72189100,24912
72189900,24912
72191100,24912
72191200,24912
72191300,24912
72191400,24912
72192100,24912
72192200,24912
72192300,24912
72192400,24912
72193100,24912
72193200,24912
72193300,24912
72193400,24912
72193500,24912
72199010,24912
72199090,24912
72201100,24912
72201210,24912
72201220,24912
72201290,24912
72202010,24912
72202090,24912
72209000,24912
72210000,24912
72221100,24912
72221910,24912
72221990,24912
72222000,24912
72223000,24912
72224010,24912
72224090,24912
72230000,24912
72241000,24912
72249000,24912
72251100,24912
72251900,24912
72253000,24912
72254010,24912
72254020,24912
72254090,24912
72255010,24912
72255090,24912
72259100,24912
72259200,24912
72259910,24912
72259990,24912
72261100,24912
72261900,24912
72262010,24912
72262090,24912
72269100,24912
72269200,24912
72269900,24912
72271000,24912
72272000,24912
72279000,24912
72281010,24912
72281090,24912
72282000,24912
72283000,24912
72284000,24912
72285000,24912
72286000,24912
72287000,24912
72288000,24912
72292000,24912
72299000,24912
73011000,24912
73012000,24912
73021010,24912
73021090,24912
73023000,24912
73024000,24912
73029000,24912
73030000,24912
73041100,24912
73041900,24912
73042200,24912
73042310,24912
73042390,24912
73042400,24912
73042910,24912
73042931,24912
73042939,24912
73042990,24912
73043110,24912
73043190,24912
73043910,24912
73043920,24912
73043990,24912
73044100,24912
73044110,24912
73044190,24912
73044900,24912
73045110,24912
73045111,24912
73045119,24912
73045190,24912
73045910,24912
73045911,24912
73045919,24912
73045990,24912
73049011,24912
73049019,24912
73049090,24912
73051100,24912
73051200,24912
73051900,24912
73052000,24912
73053100,24912
73053900,24912
73059000,24912
73061100,24912
73061900,24912
73062100,24912
73062900,24912
73063000,24912
73064000,24912
73065000,24912
73066100,24912
73066900,24912
73069010,24912
73069020,24912
73069090,24912
73071100,24912
73071910,24912
73071920,24912
73071990,24912
73072100,24912
73072200,24912
73072300,24912
73072900,24912
73079100,24912
73079200,24912
73079300,24912
73079900,24912
73081000,25001
73082000,25001
73083000,25001
73084000,25001
73089010,25001
73089090,25001
73090010,25001
73090020,25001
73090090,25001
73101010,25001
73101090,25001
73102110,25001
73102190,25001
73102910,25001
73102920,25001
73102990,25001
73110000,25001
73121010,25001
73121090,25001
73129000,25001
73130000,24912
73141200,25001
73141400,25001
73141900,25001
73142000,25001
73143100,25001
73143900,25001
73144100,25001
73144200,25001
73144900,25001
73145000,25001
73151100,28003
73151210,28003
73151290,28003
73151900,28003
73152000,25001
73158100,25001
73158200,25001
73158900,25001
73159000,25001
73160000,25001
73170010,25001
73170020,25001
73170030,25001
73170090,25001
73181100,25001
73181200,25001
73181300,25001
73181400,25001
73181500,25001
73181600,25001
73181900,25001
73182100,25001
73182200,25001
73182300,25001
73182400,25001
73182900,25001
73192000,31802
73193000,31802
73194000,31802
73199000,31802
73201000,25001
73202010,25001
73202090,25001
73209000,25001
73211100,27002
73211200,27002
73211900,27002
73218100,27002
73218200,27002
73218900,27002
73219000,27002
73221100,25001
73221900,25001
73229010,27002
73229090,27002
73231000,25001
73239100,25001
73239200,25001
73239300,25001
73239400,25001
73239900,25001
73241000,25001
73242100,25001
73242900,25001
73249000,25001
73251000,24922
73259100,24922
73259910,24922
73259990,24922
73261100,25001
73261900,25001
73262000,25001
73269000,25001
73269010,25001
73269090,25001
74010000,24921
74020000,24921
74031100,24921
74031200,24921
74031300,24921
74031900,24921
74032100,24921
74032200,24921
74032900,24921
74040000,24921
74050000,24921
74061000,24921
74062000,24921
74071010,24921
74071021,24921
74071029,24921
74072110,24921
74072120,24921
74072910,24921
74072921,24921
74072929,24921
74081100,24921
74081900,24921
74082100,24921
74082200,24921
74082911,24921
74082919,24921
74082990,24921
74091100,24921
74091900,24921
74092100,24921
74092900,24921
74093111,24921
74093119,24921
74093190,24921
74093900,24921
74094010,24921
74094090,24921
74099000,24921
74101112,24921
74101113,24921
74101119,24921
74101190,24921
74101200,24921
74102110,24921
74102120,24921
74102130,24921
74102190,24921
74102200,24921
74111010,24921
74111090,24921
74112110,24921
74112190,24921
74112210,24921
74112290,24921
74112910,24921
74112990,24921
74121000,24921
74122000,24921
74130000,25001
74151000,25001
74152100,25001
74152900,25001
74153300,25001
74153900,25001
74181000,25001
74181100,25001
74181900,25001
74182000,25001
74191000,25001
74199100,25001
74199910,25001
74199920,25001
74199930,25001
74199990,25001
75011000,24921
75012000,24921
75021010,24921
75021090,24921
75022000,24921
75030000,24921
75040010,24921
75040090,24921
75051110,24921
75051121,24921
75051129,24921
75051210,24921
75051221,24921
75051229,24921
75052100,24921
75052200,24921
75061000,24921
75062000,24921
75071100,24921
75071200,24921
75072000,24921
75081000,25001
75089010,24922
75089090,24922
76011000,24921
76012000,24921
76020000,24921
76031000,24921
76032000,24921
76041010,24921
76041021,24921
76041029,24921
76042100,24921
76042911,24921
76042919,24921
76042920,24921
76051110,24921
76051190,24921
76051910,24921
76051990,24921
76052110,24921
76052190,24921
76052910,24921
76052990,24921
76061110,24921
76061190,24921
76061210,24921
76061220,24921
76061290,24921
76069100,24921
76069200,24921
76071110,24921
76071190,24921
76071910,24921
76071990,24921
76072000,24921
76081000,24921
76082010,24921
76082090,24921
76090000,24921
76101000,25001
76109000,25001
76110000,25001
76121000,25001
76129011,25001
76129012,25001
76129019,25001
76129090,25001
76130000,25001
76141010,25001
76141090,25001
76149010,25001
76149090,25001
76151000,25001
76151100,25001
76151900,25001
76152000,25001
76161000,25001
76169100,25001
76169900,25001
78011011,24921
78011019,24921
78011090,24921
78019100,24921
78019900,24921
78020000,24921
78041100,24921
78041900,24921
78042000,24921
78060000,24921
78060010,24921
78060020,24921
78060090,25001
79011111,24921
79011119,24921
79011191,24921
79011199,24921
79011210,24921
79011290,24921
79012010,24921
79012090,24921
79020000,24921
79031000,24921
79039000,24921
79040000,24921
79050000,24921
79070010,24921
79070090,25001
80011000,24921
80012000,24921
80020000,24921
80030000,24921
80070010,25001
80070020,25001
80070030,25001
80070090,25001
81011000,24921
81019400,24921
81019600,24921
81019700,24921
81019910,24921
81019990,24921
81021000,24921
81029400,24921
81029500,24921
81029600,24921
81029700,24921
81029900,24921
81032000,24921
81033000,24921
81039000,24921
81041100,24921
81041900,24921
81042000,24921
81043000,24921
81049000,24921
81052010,24921
81052020,24921
81052021,24921
81052029,24921
81052090,24921
81053000,24921
81059010,24921
81059090,24921
81060010,24921
81060090,24921
81072010,24921
81072020,24921
81073000,24921
81079000,24921
81082000,24921
81083000,24921
81089000,24921
81092000,24921
81093000,24921
81099000,24921
81101010,24921
81101020,24921
81102000,24921
81109000,24921
81110010,24921
81110020,24921
81110090,24921
81121200,24921
81121300,24921
81121900,24921
81122110,24921
81122120,24921
81122200,24921
81122900,24921
81125100,24921
81125200,24921
81125900,24921
81129200,24921
81129900,24921
81130010,24921
81130090,24921
82011000,25001
82012000,25001
82013000,25001
82014000,25001
82015000,25001
82016000,25001
82019000,25001
82021000,25001
82022000,25001
82023100,25001
82023900,25001
82024000,25001
82029100,25001
82029910,25001
82029990,25001
82031010,25001
82031090,25001
82032010,25001
82032090,25001
82033000,25001
82034000,25001
82041100,25001
82041200,25001
82042000,25001
82051000,25001
82052000,25001
82053000,25001
82054000,25001
82055100,25001
82055900,25001
82056000,25001
82057000,25001
82058000,25001
82059000,25001
82060000,25001
82071300,25001
82071900,25001
82072000,25001
82073000,25001
82074010,25001
82074020,25001
82075011,25001
82075019,25001
82075090,25001
82076000,25001
82077010,25001
82077020,25001
82077090,25001
82078000,25001
82079000,25001
82081000,25001
82082000,25001
82083000,25001
82084000,25001
82089000,25001
82090011,25001
82090019,25001
82090090,25001
82100010,25001
82100090,25001
82111000,25001
82119100,25001
82119210,25001
82119220,25001
82119290,25001
82119310,25001
82119320,25001
82119390,25001
82119400,25001
82119500,25001
82121010,25001
82121020,25001
82122010,25001
82122020,25001
82129000,25001
82130000,25001
82141000,25001
82142000,25001
82149010,25001
82149090,25001
82151000,25001
82152000,25001
82159100,25001
82159910,25001
82159990,25001
83011000,25001
83012000,25001
83013000,25001
83014000,25001
83015000,25001
83016000,25001
83017000,25001
83021000,25001
83022000,25001
83023000,25001
83024100,25001
83024200,25001
83024900,25001
83025000,25001
83026000,25001
83030000,25001
83040000,25001
83051000,25001
83052000,25001
83059000,25001
83061000,25001
83062100,31802
83062900,31802
83063000,25001
83071010,24912
83071090,24912
83079000,24912
83081000,31802
83082000,31802
83089010,31802
83089020,31802
83089090,31802
83091000,25001
83099000,25001
83100000,31802
83111000,25001
83112000,25001
83113000,25001
83119000,25001
84011000,25001
84012000,28003
84013000,20911
84014000,25001
84021100,25001
84021200,25001
84021900,25001
84022000,25001
84029000,25001
84031010,25001
84031090,25001
84039000,25001
84041010,25001
84041020,25001
84042000,25001
84049010,25001
84049090,25001
84051000,28003
84059000,28003
84061000,28003
84068100,28003
84068200,28003
84069011,28003
84069019,28003
84069021,28003
84069029,28003
84069090,28003
84071000,30001
84072110,28003
84072190,28003
84072910,28003
84072990,28003
84073110,29911
84073190,29911
